X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8855394.25447601,5423335.14896848,124,GO-20051156513,2005/09/16 04:00:00+00,2005,September,16,Friday,259,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.5493600567631,43.7272830637784
-8855394.25447601,5423335.14896848,125,GO-20051156513,2005/09/16 04:00:00+00,2005,September,16,Friday,259,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.5493600567631,43.7272830637784
-8843229.44876338,5424693.94256452,126,GO-20051158528,2005/09/19 04:00:00+00,2005,September,19,Monday,262,D32,Stabbing,33,Clanton Park,33,Clanton Park (33),-79.4400817483392,43.7361031164558
-8831560.87060903,5418292.46963991,127,GO-20051228892,2005/09/22 04:00:00+00,2005,September,22,Thursday,265,D54,Other,58,Old East York,58,Old East York (58),-79.33526112672,43.6945392223114
-8812343.4329174,5429977.78006274,128,GO-20051141576,2005/10/01 04:00:00+00,2005,October,1,Saturday,274,D42,Stabbing,136,West Hill,136,West Hill (136),-79.1626279468151,43.7703886361262
-8859754.67700165,5425092.25071434,129,GO-20051325246,2005/10/22 04:00:00+00,2005,October,22,Saturday,295,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5885303992659,43.7386883242005
-8860107.45937729,5424796.20636338,130,GO-20051265274,2005/10/23 04:00:00+00,2005,October,23,Sunday,296,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5916994966293,43.7367668670715
-8860107.45937729,5424796.20636338,131,GO-20051265274,2005/10/23 04:00:00+00,2005,October,23,Sunday,296,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5916994966293,43.7367668670715
-8831323.4743365,5434261.3734069,132,GO-20051317338,2005/11/01 05:00:00+00,2005,November,1,Tuesday,305,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095
-8827810.73270137,5421489.36656304,133,GO-20051293148,2005/11/02 05:00:00+00,2005,November,2,Wednesday,306,D54,Other,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.3015730649769,43.7152998430058
-8842378.99713075,5409851.00432497,134,GO-20051283750,2005/11/05 05:00:00+00,2005,November,5,Saturday,309,D14,Other,85,South Parkdale,85,South Parkdale (85),-79.4324420106639,43.6396858626243
-8843530.90183313,5418716.91539721,135,GO-20051345445,2005/11/09 05:00:00+00,2005,November,9,Wednesday,313,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.4427897466613,43.6972959830454
-8839498.91978403,5427836.20790322,136,GO-20051356083,2005/11/12 05:00:00+00,2005,November,12,Saturday,316,D32,Stabbing,153,Avondale,51,Willowdale East (51),-79.4065698363021,43.7564948690769
-8845850.47430043,5416164.43059641,137,GO-20051322417,2005/11/14 05:00:00+00,2005,November,14,Monday,318,D12,Shooting,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4636268209646,43.680715769063
-8860287.09174339,5425568.4640574,138,GO-20051258191,2005/11/18 05:00:00+00,2005,November,18,Friday,322,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5933131615255,43.7417790265677
-8825133.95836334,5426215.42354832,139,GO-20051337264,2005/11/26 05:00:00+00,2005,November,26,Saturday,330,D41,Stabbing,126,Dorset Park,126,Dorset Park (126),-79.277527192414,43.7459776445935
-8844186.77757121,5412910.22711673,140,GO-20051428567,2005/11/29 05:00:00+00,2005,November,29,Tuesday,333,D11,Shooting,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),-79.4486815792548,43.6595707438041
-8854777.64078838,5430371.23586555,141,GO-20051440086,2005/12/01 05:00:00+00,2005,December,1,Thursday,335,D31,Shooting,NSA,NSA,NSA,NSA,-79.5438209216017,43.7729408876963
-8841756.81579878,5420226.3777954,142,GO-20051439907,2005/12/16 05:00:00+00,2005,December,16,Friday,350,D53,Other,102,Forest Hill North,102,Forest Hill North (102),-79.4268528606694,43.7070988642296
-8851757.36522593,5427120.36770419,143,GO-20051443414,2005/12/23 05:00:00+00,2005,December,23,Friday,357,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.516689324964,43.7518500304016
-8829602.20094025,5416765.55539368,144,GO-20051229258,2005/12/26 05:00:00+00,2005,December,26,Monday,360,D52,Shooting,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.3176660983828,43.6846209173651
-8844036.22820131,5418571.67981286,145,GO-20061426456,2006/01/01 05:00:00+00,2006,January,1,Sunday,1,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.4473291705217,43.6963526971823
-8840428.20442914,5424550.96810304,146,GO-20061557753,2006/01/26 05:00:00+00,2006,January,26,Thursday,26,D32,Other,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.4149177417729,43.7351751169
-8850094.32450247,5426074.07967882,147,GO-20061361475,2006/02/06 05:00:00+00,2006,February,6,Monday,37,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5017499757353,43.7450603808379
-8831526.6506636,5422016.79657643,148,GO-20061511490,2006/02/08 05:00:00+00,2006,February,8,Wednesday,39,D54,Stabbing,44,Flemingdon Park,44,Flemingdon Park (44),-79.334953724084,43.7187242780683
-8831017.60822818,5434034.07022189,149,GO-20061624304,2006/02/09 05:00:00+00,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3303809182019,43.7966955756492
-8831017.60822818,5434034.07022189,150,GO-20061624304,2006/02/09 05:00:00+00,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3303809182019,43.7966955756492
-8831017.60822818,5434034.07022189,151,GO-20061624304,2006/02/09 05:00:00+00,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3303809182019,43.7966955756492
-8826802.36223722,5418033.70267027,152,GO-20061559867,2006/03/02 05:00:00+00,2006,March,2,Thursday,61,D54,Other,61,Taylor-Massey,61,Taylor-Massey (61),-79.2925147192573,43.6928584770723
-8813652.40396664,5433420.36952357,153,GO-20061597252,2006/03/04 05:00:00+00,2006,March,4,Saturday,63,D43,Other,134,Highland Creek,134,Highland Creek (134),-79.1743866339612,43.7927161826056
-8854933.74477823,5426507.73771605,154,GO-20061640987,2006/03/12 05:00:00+00,2006,March,12,Sunday,71,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.5452232279124,43.7478746000251
-8818608.74232435,5425783.69963756,155,GO-20061591256,2006/03/14 05:00:00+00,2006,March,14,Tuesday,73,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.2189101788808,43.7431758890719
-8835848.13552379,5414097.95161121,156,GO-20061479234,2006/03/20 05:00:00+00,2006,March,20,Monday,79,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.3737742834019,43.6672891526494
-8850700.07474363,5426599.01930526,157,GO-20061671071,2006/03/27 05:00:00+00,2006,March,27,Monday,86,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5071915233762,43.7484669537968
-8848887.95885428,5417218.79433115,158,GO-20061570672,2006/03/27 05:00:00+00,2006,March,27,Monday,86,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.490913009256,43.6875651708371
-8855362.1901212,5426934.28025745,159,GO-20061578377,2006/04/07 04:00:00+00,2006,April,7,Friday,97,D31,Other,21,Humber Summit,21,Humber Summit (21),-79.5490720182284,43.7506425142089
-8846799.66209126,5423811.81250637,160,GO-20061673447,2006/04/20 04:00:00+00,2006,April,20,Thursday,110,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.4721535197228,43.7303772778028
-8832569.0915711,5431609.09724243,161,GO-20061636602,2006/04/26 04:00:00+00,2006,April,26,Wednesday,116,D33,Stabbing,47,Don Valley Village,47,Don Valley Village (47),-79.344318130373,43.780969883102
-8830727.57709479,5422116.22867425,162,GO-20061473434,2006/04/29 04:00:00+00,2006,April,29,Saturday,119,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3277755236355,43.7193698365435
-8850889.8080177,5403983.94070829,163,GO-20061686110,2006/04/29 04:00:00+00,2006,April,29,Saturday,119,D22,Stabbing,18,New Toronto,18,New Toronto (18),-79.5088959264935,43.6015316594385
-8830221.13218836,5416653.74653305,164,GO-20061439616,2006/05/02 04:00:00+00,2006,May,2,Tuesday,122,D54,Stabbing,66,Danforth,66,Danforth (66),-79.323226052453,43.6838945805301
-8838111.12106566,5411838.18022313,165,GO-20061506152,2006/05/15 04:00:00+00,2006,May,15,Monday,135,D52,Stabbing,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3941030278705,43.6526032122655
-8826936.45313174,5417991.07531654,166,GO-20061714664,2006/05/17 04:00:00+00,2006,May,17,Wednesday,137,D54,Other,61,Taylor-Massey,61,Taylor-Massey (61),-79.2937192782746,43.6925815992636
-8841090.41803111,5417006.82581121,167,GO-20061465047,2006/05/26 04:00:00+00,2006,May,26,Friday,146,D13,Other,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),-79.4208665078676,43.6861882353142
-8818249.09431912,5428463.88723044,168,GO-20061630473,2006/05/28 04:00:00+00,2006,May,28,Sunday,148,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2156794064866,43.7605673660613
-8831370.42756189,5416308.90439516,169,GO-20061558823,2006/06/02 04:00:00+00,2006,June,2,Friday,153,D54,Other,66,Danforth,66,Danforth (66),-79.3335503482425,43.6816543519834
-8848340.64277418,5425735.22788828,170,GO-20061677509,2006/06/03 04:00:00+00,2006,June,3,Saturday,154,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.4859963847139,43.7428613144467
-8850567.28060987,5418354.59437587,171,GO-20061441432,2006/06/03 04:00:00+00,2006,June,3,Saturday,154,D12,Shooting,113,Weston,113,Weston (113),-79.5059986126121,43.6949427282158
-8850152.06659026,5421678.31230694,172,GO-20061433643,2006/06/12 04:00:00+00,2006,June,12,Monday,163,D31,Shooting,28,Rustic,28,Rustic (28),-79.5022686817389,43.7165266301669
-8848887.95885428,5417218.79433115,173,GO-20061269372,2006/06/13 04:00:00+00,2006,June,13,Tuesday,164,D12,Stabbing,115,Mount Dennis,115,Mount Dennis (115),-79.490913009256,43.6875651708371
-8850807.28676786,5422070.22641524,174,GO-20061556233,2006/06/22 04:00:00+00,2006,June,22,Thursday,173,D31,Stabbing,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5081546254046,43.719071169774
-8819228.78609945,5434929.43254404,175,GO-20061523520,2006/06/23 04:00:00+00,2006,June,23,Friday,174,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2244801268239,43.8025008603489
-8836801.96344495,5414023.1333516,176,GO-20061712933,2006/06/23 04:00:00+00,2006,June,23,Friday,174,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.382342665204,43.6668029765564
-8835266.43775104,5411018.70213801,177,GO-20061614702,2006/06/26 04:00:00+00,2006,June,26,Monday,177,D51,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3685488028169,43.647276650309
-8846771.73303289,5415626.69341588,178,GO-20061463143,2006/07/02 04:00:00+00,2006,July,2,Sunday,183,D12,Shooting,90,Junction Area,90,Junction Area (90),-79.4719026289431,43.6772221972667
-8854892.70629135,5403878.31058271,179,GO-20061436777,2006/07/05 04:00:00+00,2006,July,5,Wednesday,186,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.5448545726796,43.6008445119538
-8836255.89258467,5412314.55431537,180,GO-20061680741,2006/07/11 04:00:00+00,2006,July,11,Tuesday,192,D51,Shooting,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3774372265723,43.655699399838
-8819448.61704689,5439142.00318401,181,GO-20061789165,2006/07/12 04:00:00+00,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.2264549023466,43.829806444448
-8849010.82395738,5417272.90024256,182,GO-20061482034,2006/07/12 04:00:00+00,2006,July,12,Wednesday,193,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.4920167249933,43.6879166346962
-8819448.61704689,5439142.00318401,183,GO-20061786165,2006/07/12 04:00:00+00,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.2264549023466,43.829806444448
-8860150.27007046,5424088.70550579,184,GO-20061720929,2006/07/14 04:00:00+00,2006,July,14,Friday,195,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5920840723194,43.7321746278566
-8828818.05809814,5421258.08410833,185,GO-20061753633,2006/07/15 04:00:00+00,2006,July,15,Saturday,196,D54,Stabbing,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.3106220228842,43.7137981381702
-8828818.05809814,5421258.08410833,186,GO-20061436568,2006/07/17 04:00:00+00,2006,July,17,Monday,198,D52,Shooting,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.3106220228842,43.7137981381702
-8818239.41731579,5435745.82540177,187,GO-20061436461,2006/07/27 04:00:00+00,2006,July,27,Thursday,208,D42,Other,146,Malvern East,132,Malvern (132),-79.2155924756857,43.8077936355891
-8842842.88281472,5409703.45958221,188,GO-20061684861,2006/08/05 04:00:00+00,2006,August,5,Saturday,217,D11,Other,85,South Parkdale,85,South Parkdale (85),-79.4366091665809,43.6387266589993
-8836817.80008967,5412797.39459293,189,GO-20061467979,2006/09/11 04:00:00+00,2006,September,11,Monday,254,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3824849281615,43.6588374519257
-8836817.80008967,5412797.39459293,190,GO-20061467979,2006/09/11 04:00:00+00,2006,September,11,Monday,254,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3824849281615,43.6588374519257
-8827850.19212127,5434749.5347085,191,GO-20061442534,2006/09/14 04:00:00+00,2006,September,14,Thursday,257,D42,Shooting,148,East L'Amoreaux,117,L'Amoreaux (117),-79.3019275349423,43.8013344973109
-8820996.71961687,5429988.02811478,192,GO-20061825448,2006/09/17 04:00:00+00,2006,September,17,Sunday,260,D43,Other,142,Woburn North,137,Woburn (137),-79.2403617437415,43.7704551141119
-8842010.52616532,5409680.37572285,193,GO-20061873074,2006/09/17 04:00:00+00,2006,September,17,Sunday,260,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.4291319795113,43.6385765870364
-8830489.53739561,5435678.68127358,194,GO-20061859866,2006/09/17 04:00:00+00,2006,September,17,Sunday,260,D42,Stabbing,116,Steeles,116,Steeles (116),-79.3256371772924,43.8073583497047
-8822788.32132782,5420699.10850859,195,GO-20061696275,2006/09/21 04:00:00+00,2006,September,21,Thursday,264,D41,Other,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.2564559762395,43.710168583485
-8836810.51489691,5413545.8264916,196,GO-20061448580,2006/09/22 04:00:00+00,2006,September,22,Friday,265,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.382419483883,43.663701300311
-8857591.77937056,5428229.87041762,197,GO-20061710058,2006/09/25 04:00:00+00,2006,September,25,Monday,268,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5691007592091,43.7590490546407
-8856594.66753706,5411036.20922032,198,GO-20061904938,2006/10/06 04:00:00+00,2006,October,6,Friday,279,D22,Other,158,Islington,14,Islington-City Centre West (14),-79.560143550629,43.6473904497089
-8828132.68803834,5422043.97553276,199,GO-20061905589,2006/10/09 04:00:00+00,2006,October,9,Monday,282,D54,Shooting,43,Victoria Village,43,Victoria Village (43),-79.3044652388339,43.7189007370286
-8834706.91381898,5413934.98211128,200,GO-20061855834,2006/10/11 04:00:00+00,2006,October,11,Wednesday,284,D51,Stabbing,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3635225142815,43.6662301566478
-8827689.1927455,5423435.68731656,201,GO-20061696286,2006/10/17 04:00:00+00,2006,October,17,Tuesday,290,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.300481253406,43.7279357122714
-8815875.02717621,5432889.12576422,202,GO-20061603174,2006/10/21 04:00:00+00,2006,October,21,Saturday,294,D43,Stabbing,134,Highland Creek,134,Highland Creek (134),-79.1943527982886,43.789271247993
-8849483.62065527,5408011.81005629,203,GO-20061877732,2006/10/27 04:00:00+00,2006,October,27,Friday,300,D22,Other,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.4962639300236,43.6277279723111
-8837277.85705108,5411227.22087398,204,GO-20061787320,2006/10/27 04:00:00+00,2006,October,27,Friday,300,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3866176903345,43.6486320546539
-8827886.76179852,5421594.54689506,205,GO-20061470621,2006/11/05 05:00:00+00,2006,November,5,Sunday,309,D54,Stabbing,43,Victoria Village,43,Victoria Village (43),-79.3022560455002,43.7159827614781
-8827886.76179852,5421594.54689506,206,GO-20061470621,2006/11/05 05:00:00+00,2006,November,5,Sunday,309,D54,Stabbing,43,Victoria Village,43,Victoria Village (43),-79.3022560455002,43.7159827614781
-8819697.01257566,5435991.02179353,207,GO-20061448992,2006/11/14 05:00:00+00,2006,November,14,Tuesday,318,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2286862770597,43.8093831826361
-8848171.76576331,5411333.70961781,208,GO-20061945800,2006/11/25 05:00:00+00,2006,November,25,Saturday,329,D11,Other,87,High Park-Swansea,87,High Park-Swansea (87),-79.4844793369799,43.6493242365327
-8838091.32612248,5410319.69820918,209,GO-20061796411,2006/12/03 05:00:00+00,2006,December,3,Sunday,337,D14,Shooting,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3939252066834,43.6427327899353
-8816091.64432995,5434209.00538376,210,GO-20061462848,2006/12/03 05:00:00+00,2006,December,3,Sunday,337,D42,Other,144,Morningside Heights,131,Rouge (131),-79.1962987033411,43.7978298522494
-8834128.9179759,5413374.79972918,211,GO-20061451923,2006/12/20 05:00:00+00,2006,December,20,Wednesday,354,D51,Other,72,Regent Park,72,Regent Park (72),-79.358330289074,43.6625898796174
-8841814.51013051,5409738.47310409,212,GO-20061501929,2006/12/25 05:00:00+00,2006,December,25,Monday,359,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.4273711381786,43.6389542870024
-8858078.27192804,5423098.11884561,213,GO-20061490523,2006/12/26 05:00:00+00,2006,December,26,Tuesday,360,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5734709962145,43.7257443466408
-8851994.37410663,5428671.04897067,214,GO-20061932560,2006/12/27 05:00:00+00,2006,December,27,Wednesday,361,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5188184121788,43.7619114084511
-8819644.73126549,5434541.75989625,215,GO-20071875060,2007/01/01 05:00:00+00,2007,January,1,Monday,1,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2282166264405,43.7999873664808
-8830210.25861183,5420937.95558718,216,GO-20071763040,2007/01/11 05:00:00+00,2007,January,11,Thursday,11,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3231283729485,43.7117194977287
-8851609.46826553,5419104.50241282,217,GO-20071441479,2007/01/11 05:00:00+00,2007,January,11,Thursday,11,D12,Other,113,Weston,113,Weston (113),-79.515360743576,43.6998132372485
-8823788.28616854,5431619.0139155,218,GO-20071993783,2007/01/14 05:00:00+00,2007,January,14,Sunday,14,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2654388126982,43.7810341997659
-8847425.00890427,5415748.29050312,219,GO-20071492036,2007/01/20 05:00:00+00,2007,January,20,Saturday,20,D12,Stabbing,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4777711055748,43.6780122072764
-8819609.93190211,5422587.75815793,220,GO-20071925141,2007/02/04 05:00:00+00,2007,February,4,Sunday,35,D43,Shooting,123,Cliffcrest,123,Cliffcrest (123),-79.2279040182083,43.722431128779
-8835316.26379852,5410504.25087097,221,GO-20073654724,2007/02/11 05:00:00+00,2007,February,11,Sunday,42,D51,Other,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3689963978763,43.6439325044466
-8851368.97107727,5423061.96617804,222,GO-20071896894,2007/02/14 05:00:00+00,2007,February,14,Wednesday,45,D31,Stabbing,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.5132003211001,43.7255096528998
-8856098.54428515,5410132.32914231,223,GO-20072425942,2007/02/22 05:00:00+00,2007,February,22,Thursday,53,D22,Stabbing,158,Islington,14,Islington-City Centre West (14),-79.5556868003793,43.6415147434622
-8826685.01679976,5423290.02577649,224,GO-20072061133,2007/03/09 05:00:00+00,2007,March,9,Friday,68,D41,Stabbing,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2914605869849,43.7269901432566
-8855283.91648917,5426645.98031593,225,GO-20072065992,2007/03/15 04:00:00+00,2007,March,15,Thursday,74,D31,Shooting,22,Humbermede,22,Humbermede (22),-79.5483688744758,43.7487716958889
-8843313.98823559,5418001.33469656,226,GO-20071564750,2007/03/17 04:00:00+00,2007,March,17,Saturday,76,D13,Shooting,107,Oakwood Village,107,Oakwood Village (107),-79.4408411790019,43.6926482367172
-8840138.1701788,5431531.95117258,227,GO-20071438873,2007/03/28 04:00:00+00,2007,March,28,Wednesday,87,D32,Other,151,Yonge-Doris,51,Willowdale East (51),-79.4123123195117,43.780469530834
-8851757.36522593,5427120.36770419,228,GO-20072090220,2007/04/02 04:00:00+00,2007,April,2,Monday,92,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.516689324964,43.7518500304016
-8835279.99691029,5414183.09025114,229,GO-20072072766,2007/04/04 04:00:00+00,2007,April,4,Wednesday,94,D51,Shooting,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3686706067926,43.6678423874542
